"Date","Price","Open","High","Low","Change %"
"03/05/2021","12.800","12.800","12.800","12.800","-1.96%"
"03/04/2021","13.056","13.056","13.056","12.800","1.60%"
"03/03/2021","12.850","13.150","13.150","12.800","-0.77%"
"03/02/2021","12.950","12.950","12.950","12.800","0.00%"
"03/01/2021","12.950","12.950","12.950","12.950","-1.49%"
"02/27/2021","13.146","13.146","13.146","13.146","2.71%"
"02/26/2021","12.800","12.800","12.800","12.800","0.00%"
"02/25/2021","12.800","12.950","12.950","12.800","-0.39%"
"02/24/2021","12.850","12.850","12.850","12.850","0.39%"
"02/23/2021","12.800","12.800","12.800","12.800","-0.62%"
"02/22/2021","12.880","12.800","12.950","12.500","-1.63%"
"02/20/2021","13.094","13.094","13.094","13.094","2.69%"
"02/19/2021","12.750","12.750","12.750","12.750","0.00%"
"02/18/2021","12.750","12.750","12.750","12.750","0.00%"
"02/17/2021","12.750","12.750","12.750","12.750","0.00%"
"02/16/2021","12.750","12.750","12.750","12.750","0.00%"
"02/15/2021","12.750","12.920","12.920","12.750","-2.62%"
"02/13/2021","13.093","13.093","13.093","13.093","2.69%"
"02/12/2021","12.750","12.750","12.750","12.750","0.00%"
"02/11/2021","12.750","12.750","12.750","12.750","0.00%"
"02/10/2021","12.750","12.970","12.970","12.750","-1.70%"
"02/09/2021","12.970","12.970","12.970","12.750","1.73%"
"02/08/2021","12.750","12.750","12.750","12.750","-2.22%"
"02/06/2021","13.040","13.040","13.040","13.040","2.67%"
"02/05/2021","12.700","12.920","12.920","12.700","0.00%"
"02/04/2021","12.700","12.700","12.700","12.700","0.00%"
"02/03/2021","12.700","12.700","12.700","12.700","-1.70%"
"02/02/2021","12.920","12.920","12.920","12.700","1.73%"
"02/01/2021","12.700","12.920","12.920","12.700","-2.60%"
"01/30/2021","13.040","13.040","13.040","13.040","2.67%"
"01/29/2021","12.700","12.700","12.700","12.700","0.00%"
"01/28/2021","12.700","12.700","12.700","12.700","0.00%"
"01/27/2021","12.700","12.700","12.700","12.700","-1.70%"
"01/26/2021","12.920","12.920","12.920","12.920","1.73%"
"01/25/2021","12.700","12.700","12.700","12.700","-3.40%"
"01/23/2021","13.146","13.146","13.146","13.146","2.71%"
"01/22/2021","12.800","12.800","12.800","12.800","0.00%"
"01/21/2021","12.800","12.850","12.850","12.800","0.00%"
"01/20/2021","12.800","12.850","12.850","12.800","-0.39%"
"01/19/2021","12.850","12.850","12.850","12.800","0.39%"
"01/18/2021","12.800","12.850","12.850","12.800","-1.02%"
"01/16/2021","12.932","12.932","12.932","12.932","2.64%"
"01/15/2021","12.600","12.850","12.850","12.600","0.00%"
"01/14/2021","12.600","12.850","12.850","12.600","0.00%"
"01/13/2021","12.600","13.000","13.000","12.600","0.00%"
"01/12/2021","12.600","12.600","12.600","12.600","0.00%"
"01/11/2021","12.600","12.600","12.600","12.600","-4.54%"
"01/09/2021","13.200","13.200","13.200","13.200","1.53%"
"01/08/2021","13.000","13.000","13.000","12.850","0.00%"
"01/07/2021","13.000","13.000","13.000","13.000","0.00%"
"01/06/2021","13.000","13.000","13.000","13.000","0.00%"
"01/05/2021","13.000","13.000","13.000","13.000","3.17%"
"01/04/2021","12.600","12.600","12.600","12.600","0.00%"
"12/31/2020","12.600","12.600","12.600","12.600","0.00%"
"12/30/2020","12.600","12.600","12.600","12.600","0.00%"
"12/29/2020","12.600","12.600","12.600","12.600","0.00%"
"12/28/2020","12.600","12.600","12.600","12.600","-2.57%"
"12/25/2020","12.932","12.932","12.932","12.932","2.64%"
"12/24/2020","12.600","12.600","12.600","12.600","0.00%"
"12/23/2020","12.600","12.600","12.600","12.600","0.00%"
"12/22/2020","12.600","12.600","12.600","12.600","0.00%"
"12/21/2020","12.600","12.600","12.600","12.600","0.00%"
"12/18/2020","12.600","12.600","12.600","12.600","0.00%"
"12/17/2020","12.600","12.600","12.600","12.600","-3.08%"
"12/16/2020","13.000","13.000","13.000","13.000","1.48%"
"12/15/2020","12.810","12.810","12.810","12.810","1.67%"
"12/14/2020","12.600","12.600","12.600","12.600","-2.57%"
"12/12/2020","12.932","12.932","12.932","12.932","2.64%"
"12/11/2020","12.600","12.810","12.810","12.600","-1.64%"
"12/10/2020","12.810","12.810","12.810","12.600","0.00%"
"12/09/2020","12.810","12.810","12.810","12.600","0.00%"
"12/08/2020","12.810","12.810","12.810","12.600","1.67%"
"12/07/2020","12.600","12.600","12.600","12.600","-3.37%"
"12/06/2020","13.040","13.040","13.040","13.040","0.00%"
"12/05/2020","13.040","13.040","13.040","13.040","2.67%"
"12/04/2020","12.700","12.700","12.700","12.700","-0.86%"
"12/03/2020","12.810","12.810","12.810","12.700","0.00%"
"12/02/2020","12.810","12.810","12.810","12.700","0.87%"
"12/01/2020","12.700","12.810","12.810","12.700","0.00%"
"11/30/2020","12.700","12.810","12.810","12.700","-2.21%"
"11/28/2020","12.987","12.987","12.987","12.987","1.70%"
"11/27/2020","12.770","12.770","12.770","12.650","0.95%"
"11/26/2020","12.650","12.770","12.770","12.650","0.00%"
"11/25/2020","12.650","12.880","12.880","12.650","-0.94%"
"11/24/2020","12.770","12.770","12.770","12.650","0.00%"
"11/23/2020","12.770","12.770","12.770","12.650","-1.67%"
"11/21/2020","12.988","12.988","12.988","12.988","1.94%"
"11/20/2020","12.740","12.740","12.740","12.650","0.00%"
"11/19/2020","12.740","12.740","12.740","12.650","0.71%"
"11/18/2020","12.650","12.650","12.650","12.650","0.00%"
"11/17/2020","12.650","12.650","12.650","12.650","0.00%"
"11/16/2020","12.650","12.650","12.650","12.650","-2.59%"
"11/14/2020","12.987","12.934","12.987","12.934","3.07%"
"11/13/2020","12.600","12.740","12.740","12.600","0.00%"
"11/12/2020","12.600","12.600","12.600","12.600","0.00%"
"11/11/2020","12.600","12.600","12.740","12.600","0.00%"
"11/10/2020","12.600","12.600","12.600","12.600","0.00%"
"11/09/2020","12.600","12.600","12.600","12.600","0.40%"
"11/06/2020","12.550","12.550","12.550","12.550","0.00%"
"11/05/2020","12.550","12.550","12.550","12.550","0.00%"
"11/04/2020","12.550","12.550","12.550","12.550","0.00%"
"11/03/2020","12.550","12.550","12.550","12.550","0.00%"
"11/02/2020","12.550","12.550","12.550","12.550","-1.75%"
"10/31/2020","12.774","12.774","12.774","12.774","2.60%"
"10/30/2020","12.450","12.450","12.450","12.450","0.00%"
"10/29/2020","12.450","12.450","12.450","12.450","0.00%"
"10/28/2020","12.450","12.450","12.450","12.450","0.00%"
"10/27/2020","12.450","12.450","12.450","12.450","0.00%"
"10/26/2020","12.450","12.450","12.450","12.450","-3.34%"
"10/24/2020","12.880","12.880","12.880","12.880","2.63%"
"10/23/2020","12.550","12.550","12.550","12.550","0.00%"
"10/22/2020","12.550","12.550","12.550","12.550","0.00%"
"10/21/2020","12.550","12.550","12.550","12.550","-2.57%"
"10/20/2020","12.880","12.880","12.880","12.880","2.63%"
"10/19/2020","12.550","12.700","12.720","12.550","0.40%"
"10/16/2020","12.500","12.500","12.500","12.500","0.00%"
"10/15/2020","12.500","12.500","12.500","12.500","0.00%"
"10/14/2020","12.500","12.500","12.500","12.500","0.00%"
"10/13/2020","12.500","12.500","12.500","12.500","0.00%"
"10/12/2020","12.500","12.500","12.500","12.500","0.81%"
"10/09/2020","12.400","12.400","12.400","12.400","0.00%"
"10/08/2020","12.400","12.400","12.400","12.400","0.00%"
"10/07/2020","12.400","12.400","12.400","12.400","-2.36%"
"10/06/2020","12.700","12.700","12.700","12.700","0.00%"
"10/05/2020","12.700","12.700","12.700","12.700","-0.15%"
"10/03/2020","12.719","12.719","12.719","12.719","2.58%"
"10/02/2020","12.400","12.400","12.400","12.400","0.00%"
"10/01/2020","12.400","12.400","12.400","12.400","-0.40%"
"09/30/2020","12.450","12.450","12.450","12.450","0.00%"
"09/29/2020","12.450","12.450","12.450","12.450","-1.97%"
"09/28/2020","12.700","12.700","12.700","12.450","1.20%"
"09/25/2020","12.550","12.550","12.550","12.550","0.00%"
"09/24/2020","12.550","12.550","12.550","12.550","0.00%"
"09/23/2020","12.550","12.550","12.550","12.550","0.00%"
"09/22/2020","12.550","12.550","12.550","12.550","-0.87%"
"09/21/2020","12.660","12.660","12.660","12.660","2.51%"
"09/18/2020","12.350","12.350","12.350","12.350","0.00%"
"09/17/2020","12.350","12.350","12.350","12.350","0.00%"
"09/16/2020","12.350","12.350","12.350","12.350","0.00%"
"09/15/2020","12.350","12.350","12.350","12.350","0.00%"
"09/14/2020","12.350","12.350","12.350","12.350","0.00%"
"09/11/2020","12.350","12.350","12.350","12.350","0.00%"
"09/10/2020","12.350","12.350","12.350","12.350","0.00%"
"09/09/2020","12.350","12.350","12.350","12.350","-1.83%"
"09/08/2020","12.580","12.580","12.580","12.580","1.86%"
"09/07/2020","12.350","12.350","12.350","12.350","-0.40%"
"09/04/2020","12.400","12.400","12.400","12.400","-1.43%"
"09/03/2020","12.580","12.580","12.580","12.400","0.00%"
"09/02/2020","12.580","12.580","12.580","12.580","0.00%"
"09/01/2020","12.580","12.580","12.580","12.580","0.00%"
"08/31/2020","12.580","12.580","12.580","12.580","0.16%"
"08/28/2020","12.560","12.560","12.560","12.560","0.00%"
"08/27/2020","12.560","12.560","12.560","12.560","0.00%"
"08/26/2020","12.560","12.560","12.560","12.560","1.70%"
"08/25/2020","12.350","12.350","12.350","12.350","-1.67%"
"08/24/2020","12.560","12.580","12.580","12.560","1.70%"
"08/21/2020","12.350","12.350","12.350","12.350","0.00%"
"08/20/2020","12.350","12.580","12.580","12.350","0.00%"
"08/19/2020","12.350","12.350","12.350","12.350","0.00%"
"08/18/2020","12.350","12.350","12.350","12.350","-1.83%"
"08/17/2020","12.580","12.580","12.580","12.580","0.00%"
"08/14/2020","12.580","12.580","12.580","12.580","1.86%"
"08/13/2020","12.350","12.580","12.580","12.350","-1.83%"
"08/12/2020","12.580","12.580","12.580","12.580","1.86%"
"08/11/2020","12.350","12.350","12.350","12.350","-1.83%"
"08/10/2020","12.580","12.580","12.580","12.580","1.45%"
"08/07/2020","12.400","12.400","12.580","12.400","0.00%"
"08/06/2020","12.400","12.400","12.400","12.400","0.00%"
"08/05/2020","12.400","12.400","12.400","12.400","-1.43%"
"08/04/2020","12.580","12.580","12.580","12.580","0.00%"
"08/03/2020","12.580","12.580","12.580","12.580","-1.51%"
"07/31/2020","12.773","12.773","12.773","12.773","2.59%"
"07/30/2020","12.450","12.450","12.450","12.450","0.00%"
"07/29/2020","12.450","12.450","12.450","12.450","0.00%"
"07/28/2020","12.450","12.450","12.450","12.450","0.00%"
"07/27/2020","12.450","12.450","12.450","12.450","0.00%"
"07/24/2020","12.450","12.450","12.450","12.450","0.00%"
"07/23/2020","12.450","12.450","12.450","12.450","0.00%"
"07/22/2020","12.450","12.450","12.450","12.450","0.00%"
"07/21/2020","12.450","12.450","12.450","12.450","0.00%"
"07/20/2020","12.450","12.450","12.450","12.450","-0.24%"
"07/17/2020","12.480","12.480","12.620","12.480","-1.11%"
"07/16/2020","12.620","12.620","12.620","12.620","0.00%"
"07/15/2020","12.620","12.620","12.620","12.480","-0.39%"
"07/14/2020","12.670","12.670","12.670","12.670","0.96%"
"07/13/2020","12.550","12.550","12.550","12.550","0.00%"
"07/10/2020","12.550","12.550","12.550","12.550","0.00%"
"07/09/2020","12.550","12.550","12.550","12.550","0.40%"
"07/08/2020","12.500","12.550","12.550","12.500","-1.96%"
"07/07/2020","12.750","12.750","12.750","12.750","1.59%"
"07/06/2020","12.550","12.550","12.550","12.550","0.00%"
"07/03/2020","12.550","12.550","12.550","12.550","-2.55%"
"07/02/2020","12.878","12.878","12.878","12.878","1.01%"
"07/01/2020","12.750","12.750","12.750","12.750","0.00%"
"06/30/2020","12.750","12.750","12.750","12.750","-0.93%"
"06/29/2020","12.870","12.870","12.870","12.870","1.74%"
"06/26/2020","12.650","12.650","12.650","12.650","-1.71%"
"06/25/2020","12.870","12.870","12.870","12.870","0.00%"
"06/24/2020","12.870","12.870","12.870","12.870","0.00%"
"06/23/2020","12.870","12.870","12.870","12.870","0.00%"
"06/22/2020","12.870","13.010","13.010","12.870","-1.08%"
"06/19/2020","13.010","13.010","13.010","13.010","0.00%"
"06/18/2020","13.010","13.010","13.010","13.010","2.44%"
"06/17/2020","12.700","12.700","12.700","12.700","0.00%"
"06/16/2020","12.700","12.700","12.700","12.700","-0.39%"
"06/15/2020","12.750","12.750","12.750","12.750","0.00%"
"06/12/2020","12.750","12.800","13.010","12.750","-2.22%"
"06/11/2020","13.040","13.040","13.040","13.040","1.87%"
"06/10/2020","12.800","12.800","12.800","12.800","0.00%"
"06/09/2020","12.800","12.800","12.800","12.800","0.00%"
"06/08/2020","12.800","12.800","12.800","12.800","-2.63%"
"06/06/2020","13.146","13.146","13.146","13.146","2.70%"
"06/05/2020","12.800","12.800","12.800","12.800","0.00%"
"06/04/2020","12.800","12.800","12.800","12.800","0.00%"
"06/03/2020","12.800","12.800","12.800","12.800","0.00%"
"06/02/2020","12.800","12.800","12.800","12.800","-2.63%"
"06/01/2020","13.146","13.146","13.146","13.146","2.70%"
"05/29/2020","12.800","12.800","12.800","12.800","-2.66%"
"05/28/2020","13.150","13.150","13.150","13.150","0.84%"
"05/27/2020","13.040","13.040","13.040","13.040","1.87%"
"05/26/2020","12.800","12.800","12.800","12.800","-2.64%"
"05/25/2020","13.147","13.147","13.147","13.147","0.00%"
"05/22/2020","13.147","13.147","13.147","13.147","2.71%"
"05/21/2020","12.800","12.800","12.800","12.800","0.00%"
"05/20/2020","12.800","12.800","12.800","12.800","0.00%"
"05/19/2020","12.800","12.800","12.800","12.800","0.00%"
"05/18/2020","12.800","12.800","12.800","12.800","0.00%"
"05/15/2020","12.800","12.800","12.800","12.800","0.00%"
"05/14/2020","12.800","12.800","12.800","12.800","-0.62%"
"05/13/2020","12.880","12.880","12.880","12.880","0.00%"
"05/12/2020","12.880","12.800","13.150","12.800","0.62%"
"05/11/2020","12.800","12.800","12.800","12.800","0.00%"
"05/08/2020","12.800","13.040","13.040","12.800","0.00%"
"05/07/2020","12.800","12.800","12.800","12.800","0.00%"
"05/06/2020","12.800","12.800","12.800","12.800","-1.84%"
"05/05/2020","13.040","13.040","13.040","12.800","1.87%"
"05/04/2020","12.800","12.800","12.800","12.800","-2.64%"
"05/01/2020","13.147","13.147","13.147","13.147","2.71%"
"04/30/2020","12.800","12.800","12.800","12.800","-2.66%"
"04/29/2020","13.150","13.150","13.150","13.150","0.84%"
"04/28/2020","13.040","13.040","13.150","13.040","1.87%"
"04/27/2020","12.800","12.800","12.800","12.800","0.39%"
"04/24/2020","12.750","12.750","12.750","12.750","0.00%"
"04/23/2020","12.750","12.750","12.750","12.750","0.00%"
"04/22/2020","12.750","12.750","12.750","12.750","0.00%"
"04/21/2020","12.750","12.750","12.750","12.750","-0.78%"
"04/20/2020","12.850","12.850","12.850","12.850","0.00%"
"04/17/2020","12.850","12.850","12.850","12.850","-1.46%"
"04/16/2020","13.040","13.040","13.040","13.040","0.00%"
"04/15/2020","13.040","13.040","13.040","12.800","1.48%"
"04/14/2020","12.850","12.850","12.850","12.850","-1.86%"
"04/13/2020","13.093","13.093","13.093","13.093","0.00%"
"04/10/2020","13.093","13.093","13.093","13.093","2.69%"
"04/09/2020","12.750","12.750","12.750","12.750","0.00%"
"04/08/2020","12.750","12.750","12.750","12.750","0.00%"
"04/07/2020","12.750","12.750","12.750","12.750","0.00%"
"04/06/2020","12.750","12.750","12.750","12.750","-1.92%"
"04/03/2020","13.000","13.000","13.000","13.000","1.96%"
"04/02/2020","12.750","12.700","12.750","12.700","0.00%"
"04/01/2020","12.750","12.750","12.750","12.750","-1.92%"
"03/31/2020","13.000","13.000","13.000","13.000","1.96%"
"03/30/2020","12.750","12.750","12.750","12.750","-2.22%"
"03/28/2020","13.040","13.040","13.040","13.040","2.67%"
"03/27/2020","12.700","12.700","12.700","12.700","0.00%"
"03/26/2020","12.700","12.700","12.700","12.700","0.00%"
"03/25/2020","12.700","12.700","12.700","12.700","0.00%"
"03/24/2020","12.700","12.700","12.700","12.700","0.00%"
"03/23/2020","12.700","12.700","12.970","12.700","-2.60%"
"03/21/2020","13.040","13.040","13.040","13.040","2.67%"
"03/20/2020","12.700","12.700","12.700","12.700","0.00%"
"03/19/2020","12.700","12.700","12.700","12.700","0.00%"
"03/18/2020","12.700","12.700","12.700","12.700","0.00%"
"03/17/2020","12.700","12.700","12.700","12.700","0.00%"
"03/16/2020","12.700","12.700","12.750","12.700","-2.60%"
"03/14/2020","13.040","13.092","13.092","13.040","2.27%"
"03/13/2020","12.750","12.940","12.940","12.750","0.00%"
"03/12/2020","12.750","12.940","12.940","12.750","0.00%"
"03/11/2020","12.750","12.870","12.870","12.750","0.00%"
"03/10/2020","12.750","12.750","12.870","12.750","0.00%"
"03/09/2020","12.750","12.750","12.750","12.750","-1.41%"
"03/07/2020","12.932","12.932","12.932","12.932","2.64%"
"03/06/2020","12.600","12.870","12.870","12.600","0.00%"
"03/05/2020","12.600","12.600","12.600","12.600","0.00%"
"03/04/2020","12.600","12.600","12.600","12.600","0.00%"
"03/03/2020","12.600","12.600","12.600","12.600","0.00%"
"03/02/2020","12.600","12.600","12.600","12.600","-2.57%"
"02/29/2020","12.932","12.932","12.932","12.932","2.64%"
"02/28/2020","12.600","12.600","12.600","12.600","0.00%"
"02/27/2020","12.600","12.870","12.870","12.600","0.00%"
"02/26/2020","12.600","12.880","12.880","12.600","0.00%"
"02/25/2020","12.600","12.600","12.600","12.600","0.00%"
"02/24/2020","12.600","12.600","12.600","12.600","-3.76%"
"02/22/2020","13.092","13.092","13.092","13.092","2.69%"
"02/21/2020","12.750","12.750","12.750","12.750","0.00%"
"02/20/2020","12.750","12.750","12.750","12.750","1.19%"
"02/19/2020","12.600","12.600","12.600","12.600","0.00%"
"02/18/2020","12.600","12.600","12.600","12.600","0.00%"
"02/17/2020","12.600","12.600","12.600","12.600","-1.76%"
"02/15/2020","12.825","12.825","12.825","12.825","2.60%"
"02/14/2020","12.500","12.500","12.500","12.500","0.00%"
"02/13/2020","12.500","12.500","12.500","12.500","0.00%"
"02/12/2020","12.500","12.500","12.500","12.500","0.00%"
"02/11/2020","12.500","12.840","12.840","12.500","0.00%"
"02/10/2020","12.500","12.840","12.840","12.500","-2.94%"
"02/08/2020","12.878","13.102","13.102","12.878","2.62%"
"02/07/2020","12.550","12.550","12.550","12.550","0.00%"
"02/06/2020","12.550","12.840","12.840","12.550","-2.26%"
"02/05/2020","12.840","12.840","12.840","12.550","0.00%"
"02/04/2020","12.840","12.840","12.840","12.550","0.00%"
"02/03/2020","12.840","12.840","12.840","12.550","-0.30%"
"02/01/2020","12.878","12.878","12.878","12.878","1.81%"
"01/31/2020","12.650","12.870","12.870","12.650","0.00%"
"01/30/2020","12.650","12.650","12.870","12.650","0.00%"
"01/29/2020","12.650","12.870","12.870","12.650","0.00%"
"01/28/2020","12.650","12.870","12.870","12.650","0.00%"
"01/27/2020","12.650","12.870","12.870","12.650","-2.18%"
"01/26/2020","12.932","12.932","12.932","12.932","0.00%"
"01/25/2020","12.932","12.932","12.932","12.932","2.63%"
"01/24/2020","12.600","12.600","12.600","12.600","-2.10%"
"01/23/2020","12.870","12.870","12.870","12.870","0.00%"
"01/22/2020","12.870","12.870","12.870","12.870","2.14%"
"01/21/2020","12.600","12.600","12.600","12.600","0.40%"
"01/20/2020","12.550","12.550","12.550","12.550","-2.55%"
"01/18/2020","12.878","12.878","12.878","12.878","2.62%"
